FIPS,wkt_geom
30047,"47.13348,-114.18893 47.59298,-114.58653 47.73788,-114.60806 47.78112,-114.60647 47.95382,-114.50021 48.04352,-114.02299 48.04456,-113.88100 48.04122,-113.87576 47.94425,-113.74747 47.88484,-113.67088 47.87873,-113.66579 47.70129,-113.60428 47.69434,-113.60262 47.68005,-113.60203 47.66900,-113.60193 47.17609,-113.82360 47.13722,-113.93347 47.13653,-113.98074 47.13348,-114.18893"
30049,"46.41668,-112.26529 46.41851,-112.31860 46.82822,-112.79324 47.17027,-113.06347 47.59644,-113.15117 47.71655,-113.16491 47.90381,-113.08974 47.91016,-113.08599 47.91539,-113.07555 47.94265,-112.99694 47.94643,-112.98388 47.51823,-112.04953 46.81148,-111.51155 46.80698,-111.50970 46.78303,-111.50165 46.77487,-111.49939 46.76530,-111.49763 46.75678,-111.50197 46.56697,-111.64798 46.42228,-112.22859 46.41668,-112.26529"
30051,"48.12724,-111.41991 48.21336,-111.42141 48.99858,-111.28182 48.99840,-110.74623 48.21609,-110.75494 48.13036,-110.82601 48.12730,-111.40884 48.12724,-111.41991"
30053,"47.89064,-115.28667 47.90071,-115.52169 47.90265,-115.53041 47.90646,-115.54247 48.15018,-116.01339 48.15622,-116.02007 48.20855,-116.05450 48.99313,-116.05867 48.99578,-115.46552 48.99592,-115.00220 48.99600,-114.72833 48.97175,-114.68806 48.96890,-114.68336 48.74534,-114.61422 48.74303,-114.61430 48.64898,-114.65395 48.21919,-114.85111 48.00856,-115.00870 47.91055,-115.18568 47.90786,-115.19115 47.90569,-115.20132 47.89184,-115.27181 47.89103,-115.28059 47.89064,-115.28667"
30055,"47.09507,-105.83839 47.09561,-105.96627 47.18156,-106.17690 47.35874,-106.30451 47.96170,-106.43665 47.98611,-106.43756 48.01882,-106.43812 48.02670,-106.43571 48.03462,-106.43060 48.04536,-106.42222 48.05196,-106.41368 48.05816,-106.40174 48.06021,-106.38966 48.06130,-106.38023 48.09370,-105.51179 48.09260,-105.25077 48.09225,-105.23792 48.08867,-105.22704 48.08456,-105.22155 48.06906,-105.20300 47.86178,-105.20119 47.18187,-105.41209 47.09507,-105.83839"
30057,"44.70224,-111.47462 44.70707,-111.77660 44.78361,-112.05917 44.82749,-112.15968 45.08378,-112.44386 45.47592,-112.67207 45.51550,-112.69358 45.52472,-112.69559 45.53704,-112.69479 45.61815,-112.68369 45.75119,-112.49546 45.75375,-112.49007 45.83748,-112.07953 45.83980,-112.06758 45.85110,-111.95159 45.84719,-111.92048 45.81185,-111.82182 45.80878,-111.81356 45.63346,-111.34898 45.34750,-111.34947 44.74503,-111.37047 44.71069,-111.39221 44.70895,-111.39429 44.70224,-111.47462"
30059,"46.17658,-110.43554 46.18953,-111.06291 46.83815,-111.64115 46.91063,-111.65812 46.99885,-111.54505 47.08733,-111.16531 47.08701,-111.07893 46.71168,-110.28761 46.54112,-110.28764 46.48331,-110.28765 46.17702,-110.29871 46.17658,-110.43554"
30061,"46.69521,-114.74715 46.69551,-114.76501 46.70312,-114.78197 47.42255,-115.74934 47.42579,-115.75128 47.42992,-115.75053 47.43404,-115.74911 47.43859,-115.74434 47.44223,-115.73959 47.44538,-115.73149 47.47933,-115.62701 47.49427,-115.51549 47.49468,-115.51079 47.47917,-115.28340 47.47809,-115.27071 47.47654,-115.25668 47.47551,-115.24800 47.40770,-115.02700 47.38880,-114.99212 47.21766,-114.71581 47.06057,-114.48097 47.01856,-114.41938 47.00431,-114.41862 46.74279,-114.55142 46.69521,-114.74715"
30063,"46.62366,-114.48377 46.62389,-114.49633 46.62757,-114.59935 46.62920,-114.61384 46.63394,-114.62292 46.63862,-114.62805 46.64468,-114.63379 46.65073,-114.63886 46.65583,-114.64198 46.73481,-114.67294 47.23325,-114.79868 47.26036,-114.79844 47.59972,-113.94861 47.59974,-113.94481 47.60033,-113.63640 47.59764,-113.47272 47.17358,-113.31611 47.17353,-113.31611 47.11645,-113.31437 46.82827,-113.30560 46.73940,-113.48752 46.65496,-113.67136 46.62366,-114.48377"
30065,"46.13277,-108.40305 46.13314,-108.78607 46.57606,-108.99751 46.62124,-109.01749 46.75367,-109.01300 46.75288,-107.82672 46.74435,-107.81960 46.73895,-107.81597 46.68480,-107.79893 46.49720,-107.77955 46.39403,-107.77892 46.26571,-108.03283 46.13277,-108.40305"
30067,"44.99149,-110.57881 44.99246,-110.70694 44.99586,-111.04197 45.08265,-111.04262 45.17828,-111.04242 45.34771,-111.03973 46.18784,-110.78948 46.18730,-110.52104 46.18712,-110.43591 46.17702,-110.29871 45.17313,-109.79488 44.99958,-109.79865 44.99235,-110.42889 44.99149,-110.57881"
30069,"46.75098,-108.39542 46.75136,-108.63481 47.10159,-108.74028 47.17790,-108.74114 47.26604,-108.71947 47.58399,-108.31339 47.58545,-108.31081 47.59142,-108.26688 47.59979,-108.11161 47.59943,-108.07733 47.59655,-108.04962 47.58813,-107.99068 47.58075,-107.95935 47.57067,-107.94128 47.56439,-107.93553 47.55348,-107.93085 47.50559,-107.91522 47.49323,-107.91314 46.75288,-107.82672 46.75098,-108.39542"
30071,"47.45631,-107.88412 47.45643,-107.89619 47.45682,-107.91497 47.62701,-108.67644 47.65156,-108.78040 47.73961,-108.89796 47.86399,-108.89993 47.92805,-108.88789 49.00055,-108.24775 49.00114,-107.80650 49.00139,-107.18076 48.53466,-107.19179 48.52168,-107.19387 47.64817,-107.43394 47.63377,-107.43922 47.62817,-107.44228 47.45741,-107.87749 47.45631,-107.88412"
30073,"47.97823,-111.98871 48.11682,-113.05656 48.13233,-113.13280 48.15869,-113.21928 48.16215,-113.22788 48.16559,-113.23581 48.29452,-113.36471 48.30106,-113.36774 48.47471,-112.58263 48.47721,-112.44425 48.47778,-112.40540 48.47879,-112.22828 48.47812,-112.22220 48.46461,-112.13877 48.44632,-112.02579 48.44227,-112.00297 48.38494,-111.79929 48.33722,-111.67332 48.21336,-111.42141 48.12724,-111.41991 47.97934,-111.42014 47.97823,-111.98871"
30075,"44.99618,-106.25864 45.17897,-106.28033 45.35350,-106.28108 45.79413,-106.23872 45.79436,-106.19694 45.79112,-105.31672 45.78653,-104.99741 45.72448,-104.97496 45.44051,-104.98122 45.00109,-105.04126 44.99984,-105.08447 44.99618,-106.25864"
30077,"46.26421,-112.55989 46.26489,-113.02776 46.79807,-113.29204 47.17628,-113.47206 47.59764,-113.47272 47.59644,-113.15117 47.57128,-113.12379 46.64937,-112.31873 46.60915,-112.29711 46.60450,-112.29546 46.59667,-112.29469 46.51963,-112.29688 46.45992,-112.30840 46.44989,-112.31043 46.41851,-112.31860 46.41306,-112.32030 46.40993,-112.32251 46.40681,-112.32536 46.39759,-112.33723 46.38705,-112.35117 46.38183,-112.35944 46.26421,-112.55989"
30079,"46.54219,-104.98706 46.54469,-105.24263 46.57103,-105.45451 46.86557,-106.09145 47.18060,-106.09019 47.18653,-105.83562 47.18187,-105.41209 47.17949,-105.32736 46.85632,-104.59837 46.65628,-104.60582 46.56692,-104.85400 46.54219,-104.98706"
30081,"45.45751,-114.32552 45.45764,-114.33201 45.45869,-114.33911 45.54883,-114.56000 45.62436,-114.56375 45.76249,-114.56261 46.13614,-114.51802 46.14344,-114.51643 46.48745,-114.40977 46.65431,-114.33374 46.65383,-113.81701 45.93803,-113.52328 45.87864,-113.52836 45.87554,-113.53244 45.55047,-114.13113 45.47396,-114.27936 45.47180,-114.28530 45.45751,-114.32552"
30083,"47.35769,-104.51340 47.70354,-105.24061 47.78960,-105.24226 47.86190,-105.24026 48.06906,-105.20300 48.09919,-105.18192 48.10016,-105.17654 48.13997,-104.90662 48.14147,-104.88905 48.13189,-104.61357 48.12411,-104.48160 48.07183,-104.18248 48.05714,-104.12974 48.00006,-104.04794 47.40000,-104.04682 47.35859,-104.12701 47.35769,-104.51340"
30085,"48.00006,-104.04794 48.00947,-105.84748 48.21736,-105.84733 48.57035,-105.81386 48.56712,-104.97870 48.56480,-104.75732 48.39100,-104.05162 48.00006,-104.04794"
30087,"45.17808,-106.76624 46.49757,-107.79938 46.59898,-107.83167 46.84742,-107.89330 46.86515,-107.47207 46.86214,-106.73111 46.84902,-106.09292 46.83251,-106.09239 46.47881,-106.12539 45.35373,-106.24022 45.17897,-106.28033 45.17808,-106.76624"
30089,"47.11566,-114.26231 47.11640,-114.27628 47.11893,-114.28816 47.26331,-114.83974 47.46534,-115.60789 47.48539,-115.68315 47.48961,-115.69178 47.53376,-115.74184 47.97627,-116.05248 48.14039,-116.05391 48.20855,-116.05450 48.25238,-115.76308 48.25278,-115.75562 48.25272,-115.74884 48.24226,-115.71381 48.00179,-114.98662 47.86558,-114.60806 47.59197,-114.33087 47.34798,-114.20443 47.17212,-114.19060 47.13348,-114.18893 47.12720,-114.19653 47.12453,-114.20064 47.12286,-114.20871 47.11639,-114.25296 47.11566,-114.26231"
30091,"48.39100,-104.05162 48.39419,-104.63373 48.56712,-104.97870 48.66139,-105.03539 48.91771,-105.05595 49.00420,-105.05532 49.00451,-104.61166 49.00352,-104.05554 48.64580,-104.05183 48.39100,-104.05162"
30093,"45.61815,-112.68369 45.61977,-112.69141 45.85324,-113.06738 45.85937,-113.07355 45.98445,-112.93510 46.12872,-112.76797 46.16679,-112.65251 46.16883,-112.64449 46.18158,-112.51482 46.18150,-112.51219 46.17912,-112.50972 45.74529,-112.17779 45.73976,-112.17689 45.62004,-112.67119 45.61815,-112.68369"
30095,"45.17120,-110.05651 45.34826,-110.05826 45.52378,-109.93153 46.13218,-109.42273 46.13280,-108.92402 45.63939,-108.84716 45.61881,-108.84631 45.61152,-108.85817 45.17403,-109.68804 45.17313,-109.79488 45.17120,-110.05651"
30097,"45.16933,-110.21772 45.78555,-110.30351 46.10557,-110.30572 46.21930,-110.29746 46.21811,-109.65550 46.04048,-109.42245 45.96267,-109.41937 45.60944,-109.56543 45.17120,-110.05651 45.16933,-110.21772"
30099,"47.50257,-112.22181 47.50693,-112.28187 47.59840,-112.79110 47.60001,-112.79838 47.60973,-112.83067 47.62594,-112.86457 47.63074,-112.87098 47.67568,-112.91116 47.92142,-112.98003 47.93163,-112.98209 47.94643,-112.98388 48.12172,-113.00211 48.12699,-112.17722 47.97934,-111.42014 47.69595,-111.41884 47.50994,-111.92348 47.50834,-111.92887 47.50271,-112.21241 47.50257,-112.22181"
30101,"48.21296,-111.67271 48.46614,-112.18291 48.56157,-112.18941 48.91014,-112.19614 48.99426,-112.19189 48.99486,-111.28186 48.99486,-111.27927 48.21732,-111.28152 48.21338,-111.41215 48.21336,-111.42141 48.21296,-111.67271"
30103,"45.87320,-106.93968 45.87556,-107.06077 45.95855,-107.42016 46.04000,-107.51287 46.46761,-107.73825 46.48322,-107.73782 46.48455,-107.17747 46.39536,-107.02621 46.13195,-106.93803 45.87320,-106.93968"
30105,"47.66526,-107.22045 47.69576,-107.42703 47.87263,-107.42693 48.21606,-107.41058 48.91372,-107.21067 49.00139,-107.18076 49.00165,-106.67862 49.00009,-106.11819 48.57035,-105.81386 48.21783,-105.81143 48.00947,-105.84748 48.00665,-105.85213 47.67992,-106.91132 47.67730,-106.92667 47.67001,-106.98749 47.66764,-107.01225 47.66534,-107.19694 47.66526,-107.22045"
30107,"46.21767,-109.40670 46.21811,-109.65550 46.21912,-110.20017 46.21930,-110.29746 46.48334,-110.29691 46.71168,-110.28761 46.71351,-110.27783 46.74637,-110.09978 46.74908,-110.05955 46.75285,-109.98424 46.75357,-109.96771 46.69759,-109.38917 46.53814,-109.39121 46.50186,-109.39168 46.21767,-109.40670"
30109,"46.64111,-104.35574 46.68792,-104.60611 46.82599,-104.60805 46.85632,-104.59837 47.32071,-104.44362 47.35844,-104.42783 47.39949,-104.12776 47.40000,-104.04682 47.33382,-104.04544 46.64294,-104.04695 46.64111,-104.35574"
30111,"45.45990,-108.30934 45.46181,-108.43366 45.46765,-108.69421 45.54946,-108.80155 45.67166,-108.89191 45.68866,-108.90295 45.96410,-108.92461 46.13280,-108.92402 46.49720,-107.77955 46.49755,-107.75051 46.46624,-107.72102 46.34712,-107.61484 46.17911,-107.46571 46.16857,-107.46582 46.13637,-107.47070 46.10447,-107.48216 46.04000,-107.51287 45.51982,-108.07372 45.48790,-108.19016 45.45990,-108.30934"
31001,"40.34200,-98.26879 40.34327,-98.72316 40.68626,-98.72250 40.69894,-98.72079 40.70063,-98.27432 40.34200,-98.26879"
31003,"41.91203,-98.28939 42.43488,-98.29692 42.43721,-97.83483 42.08398,-97.83482 41.91857,-97.83546 41.91203,-98.28939"
31005,"41.38949,-101.98237 41.73536,-101.98906 41.73899,-101.43048 41.73716,-101.40834 41.39172,-101.40266 41.38949,-101.98237"
31007,"41.38932,-104.05570 41.70025,-104.05310 41.69635,-103.37102 41.43307,-103.36831 41.39221,-103.36845 41.39075,-103.37514 41.38932,-104.05570"
31009,"41.73749,-100.25053 41.73851,-100.26221 42.07869,-100.26607 42.08084,-100.16339 42.07999,-99.68362 41.73749,-99.67957 41.73749,-100.25053"
31011,"41.47670,-98.28288 41.73888,-98.28685 41.91203,-98.28939 41.91857,-97.83546 41.73663,-97.82896 41.52484,-97.82590 41.51287,-97.88422 41.48081,-98.09011 41.47670,-98.28288"
31013,"41.99215,-103.36103 41.99335,-103.40305 42.08402,-103.44572 42.43126,-103.43929 42.43905,-102.77203 42.43697,-102.75211 42.08258,-102.70618 41.99949,-102.70351 41.99215,-103.36103"
31015,"42.75840,-98.30505 42.76212,-98.46041 42.80193,-99.25916 42.90061,-99.25908 42.99239,-99.25359 42.99188,-98.49711 42.87944,-98.28769 42.75840,-98.30505"
31017,"42.07999,-99.68362 42.08084,-100.16339 42.43316,-100.18396 42.77101,-100.19751 42.83147,-100.19700 42.72198,-99.67301 42.42453,-99.66032 42.08104,-99.66133 42.07999,-99.68362"
31019,"40.64814,-99.05243 40.65175,-99.17229 40.65247,-99.18681 40.66646,-99.39061 40.66807,-99.40572 40.69457,-99.41706 41.04347,-99.41532 41.04429,-99.19899 41.04256,-98.74507 41.04156,-98.72012 40.69894,-98.72079 40.68626,-98.72250 40.68377,-98.73290 40.66010,-98.85686 40.65314,-98.89349 40.64998,-98.93905 40.64932,-98.95119 40.64814,-99.05243"
31021,"41.68374,-96.11967 41.68579,-96.43840 41.74385,-96.55188 42.01790,-96.54854 42.04866,-96.30131 42.04931,-96.27217 41.96589,-96.14552 41.79107,-96.07626 41.78471,-96.07579 41.70402,-96.08237 41.70132,-96.08320 41.70004,-96.08514 41.68374,-96.11967"
31023,"41.04287,-97.36198 41.38683,-97.36628 41.45675,-96.92361 41.45784,-96.90330 41.04489,-96.90391 41.04287,-97.36198"
31025,"40.78526,-96.45338 41.01618,-96.45703 41.03959,-96.34922 41.04258,-96.31731 41.06507,-96.05424 41.06573,-96.02958 41.06313,-95.96209 41.05923,-95.89330 41.05099,-95.87228 41.03912,-95.86186 41.03501,-95.85925 40.98277,-95.83991 40.98008,-95.83907 40.97426,-95.83732 40.96388,-95.83578 40.95100,-95.83407 40.87760,-95.83355 40.80531,-95.84023 40.80035,-95.84124 40.79101,-95.84563 40.78526,-96.45338"
31027,"42.34542,-97.36765 42.44005,-97.48454 42.85690,-97.48289 42.86708,-97.40652 42.86730,-97.39899 42.86867,-97.31297 42.85633,-97.24147 42.75954,-97.01481 42.34706,-97.01967 42.34542,-97.36765"
31029,"40.34266,-102.04708 40.43108,-102.04716 40.69732,-102.04557 40.69749,-101.34058 40.34328,-101.34136 40.34266,-102.04708"
31031,"42.07869,-100.26607 42.08539,-102.00758 42.08709,-102.03789 42.43541,-102.06669 42.77893,-102.08386 42.98989,-102.08627 42.99109,-100.19966 42.76857,-100.18132 42.43031,-100.17220 42.08084,-100.16339 42.07869,-100.26607"
31033,"40.99813,-102.65180 41.00033,-103.38247 41.39075,-103.37514 41.43307,-103.36831 41.43488,-102.63139 41.39561,-102.60565 41.21680,-102.60590 41.04523,-102.61053 41.00023,-102.62079 40.99813,-102.65180"
31035,"40.34200,-98.26879 40.70063,-98.27432 40.70002,-97.81818 40.34324,-97.81666 40.34200,-98.26879"
31037,"41.37808,-97.17014 41.38105,-97.21774 41.38325,-97.22925 41.38763,-97.25166 41.74052,-97.24689 41.74503,-97.01811 41.74322,-96.90244 41.45784,-96.90330 41.42181,-97.00191 41.39264,-97.09080 41.38913,-97.10756 41.37808,-97.17014"
31039,"41.74322,-96.90244 41.74503,-97.01811 42.09065,-97.02190 42.09409,-96.82359 42.09116,-96.54952 42.01790,-96.54854 41.74385,-96.55188 41.74322,-96.90244"
31041,"41.04180,-100.21651 41.04333,-100.23354 41.39340,-100.25235 41.73749,-100.25053 41.73749,-99.67957 41.73743,-99.21931 41.73680,-99.20949 41.39100,-99.19501 41.04429,-99.19899 41.04347,-99.41532 41.04180,-100.21651"
31043,"42.27657,-96.72691 42.52242,-96.71933 42.52270,-96.62898 42.52196,-96.56113 42.52175,-96.55553 42.52051,-96.54691 42.48576,-96.41302 42.48124,-96.40214 42.47194,-96.39802 42.27850,-96.33985 42.27657,-96.72691"
31045,"42.43126,-103.43929 42.43254,-103.47475 42.78275,-103.49287 42.99865,-103.50098 42.99937,-103.00540 42.99533,-102.78793 42.77813,-102.77202 42.43905,-102.77203 42.43126,-103.43929"
31047,"40.66785,-99.41966 40.66787,-99.44875 40.69653,-100.21426 41.04180,-100.21651 41.04347,-99.41532 40.69120,-99.40564 40.66807,-99.40572 40.66785,-99.41966"
31049,"40.99808,-102.04728 41.00023,-102.62079 41.04379,-102.62026 41.21680,-102.60590 41.21949,-102.05022 40.99808,-102.04728"
31051,"42.25925,-96.82552 42.26331,-97.01762 42.34706,-97.01967 42.75954,-97.01481 42.75959,-97.00294 42.75951,-96.98732 42.75832,-96.97927 42.70802,-96.81786 42.66798,-96.71082 42.66507,-96.70650 42.66251,-96.70271 42.66047,-96.70102 42.54953,-96.63470 42.54051,-96.62953 42.53175,-96.62772 42.52270,-96.62898 42.26074,-96.72923 42.25925,-96.82552"
31053,"41.39339,-96.46985 41.45784,-96.90330 41.74322,-96.90244 41.74385,-96.55188 41.74136,-96.44116 41.44411,-96.32819 41.39501,-96.32811 41.39339,-96.46985"
31055,"41.18414,-96.32828 41.20745,-96.35409 41.21218,-96.35863 41.21782,-96.36311 41.39339,-96.46985 41.39501,-96.32811 41.39509,-95.93935 41.31153,-95.89256 41.30585,-95.89045 41.30139,-95.88882 41.29377,-95.88857 41.19267,-95.91556 41.18414,-96.32828"
31057,"39.99893,-102.05107 40.34266,-102.04708 40.34328,-101.34136 40.34281,-101.32206 40.00182,-101.32171 40.00101,-101.40695 39.99893,-102.05107"
31059,"40.34324,-97.81666 40.70002,-97.81818 40.69827,-97.36324 40.34601,-97.36372 40.34324,-97.81666"
31061,"39.99833,-99.06438 39.99957,-99.17783 40.34098,-99.17156 40.34327,-98.72316 39.99845,-98.72028 39.99833,-99.06438"
31063,"40.33886,-100.18993 40.33981,-100.75148 40.34084,-100.77319 40.69731,-100.77015 40.69653,-100.21426 40.69434,-99.97605 40.44173,-99.97963 40.34092,-100.08614 40.33886,-100.18993"
31065,"40.00047,-100.18050 40.00058,-100.19070 40.33886,-100.18993 40.34092,-100.08614 40.34012,-99.63914 40.33951,-99.62891 40.00298,-99.62747 40.00047,-100.18050"
31067,"39.99417,-96.45374 39.99447,-96.80112 39.99615,-96.90798 40.34341,-96.90739 40.52402,-96.90482 40.52737,-96.45592 40.25889,-96.45375 39.99417,-96.45374"
31069,"41.21680,-102.60590 41.39814,-102.62834 41.80853,-102.67868 41.81353,-102.67876 41.99794,-102.67446 42.00159,-102.06317 41.73536,-101.98906 41.38949,-101.98237 41.21949,-102.05022 41.21680,-102.60590"
31071,"41.73605,-98.75351 41.73680,-99.20949 41.73743,-99.21931 42.08218,-99.21918 42.08180,-98.75536 41.73605,-98.75351"
31073,"40.34012,-99.63914 40.34092,-100.08614 40.44112,-100.08294 40.69434,-99.97605 40.69410,-99.68141 40.69263,-99.67418 40.68878,-99.65912 40.68259,-99.63867 40.34012,-99.63914"
31075,"41.73536,-101.98906 41.73687,-102.06351 42.00159,-102.06317 42.08539,-102.00758 42.08319,-101.42705 41.73899,-101.43048 41.73536,-101.98906"
31077,"41.39227,-98.28429 41.39387,-98.74236 41.39448,-98.74968 41.73605,-98.75351 41.73888,-98.28685 41.73732,-98.27892 41.47670,-98.28288 41.39227,-98.28429"
31079,"40.69894,-98.72079 41.04156,-98.72012 41.03987,-98.28141 40.99427,-98.27312 40.70063,-98.27432 40.69894,-98.72079"
31081,"40.70002,-97.81818 40.70063,-98.27432 40.87718,-98.27420 40.93135,-98.20905 41.03736,-98.06333 41.04692,-98.04762 41.06642,-98.01314 41.08541,-97.97743 41.16107,-97.82651 41.04148,-97.82053 40.70002,-97.81818"
31083,"39.99957,-99.17783 40.00298,-99.62747 40.33951,-99.62891 40.34098,-99.17156 39.99957,-99.17783"
31085,"40.34084,-100.77319 40.34281,-101.32206 40.34328,-101.34136 40.69749,-101.34058 40.69778,-101.24297 40.69731,-100.77015 40.34084,-100.77319"
31087,"40.00019,-100.75442 40.00182,-101.32171 40.34281,-101.32206 40.34084,-100.77319 40.33981,-100.75148 40.00019,-100.75442"
31089,"42.08154,-98.29025 42.08180,-98.75536 42.08218,-99.21918 42.08330,-99.23151 42.77508,-99.25815 42.80193,-99.25916 42.88450,-99.02188 42.88826,-99.00423 42.89017,-98.98539 42.76687,-98.33527 42.76533,-98.32784 42.76085,-98.31181 42.75840,-98.30505 42.43488,-98.29692 42.08154,-98.29025"
31091,"41.73716,-101.40834 41.73899,-101.43048 42.08319,-101.42705 42.08200,-100.84469 41.73867,-100.83928 41.73716,-101.40834"
31093,"41.03987,-98.28141 41.04156,-98.72012 41.04256,-98.74507 41.39387,-98.74236 41.39227,-98.28429 41.03987,-98.28141"
31095,"39.99615,-96.90798 39.99738,-97.36160 40.34601,-97.36372 40.34341,-96.90739 39.99615,-96.90798"
31097,"40.25889,-96.45375 40.52737,-96.45592 40.52734,-96.06042 40.26331,-96.05759 40.25889,-96.45375"
31099,"40.34098,-99.17156 40.65175,-99.17229 40.68626,-98.72250 40.34327,-98.72316 40.34098,-99.17156"
31101,"40.99808,-102.04728 41.21949,-102.05022 41.38739,-102.05153 41.38949,-101.98237 41.39172,-101.40266 41.39017,-101.26249 41.04119,-101.24294 41.00081,-101.24492 40.99808,-102.04728"
31103,"42.71332,-99.54594 42.71879,-99.70492 42.72093,-99.72858 42.72930,-99.77642 42.78290,-100.07363 42.78959,-100.10410 42.79625,-100.13207 42.79767,-100.13704 42.79906,-100.13951 42.83147,-100.19700 42.99109,-100.19966 42.99233,-99.53384 42.99239,-99.25359 42.90092,-99.25094 42.80193,-99.25916 42.77716,-99.32742 42.71878,-99.51584 42.71577,-99.52778 42.71410,-99.53719 42.71332,-99.54594"
31105,"40.99966,-103.57182 41.00323,-104.05119 41.00334,-104.05483 41.38932,-104.05570 41.39075,-103.37514 41.04177,-103.37260 41.00033,-103.38247 40.99966,-103.57182"
